county,precinct,office,district,party,candidate,votes,election_day
Grundy,MP001,U.S. House,4,REP,Cyndi Hanson,125,125
Grundy,MP001,U.S. House,4,REP,Steve King,515,515
Grundy,MP001,U.S. House,4,,Write-in,0,0
Grundy,MP001,U.S. House,4,DEM,Leann Jacobsen,207,207
Grundy,MP001,U.S. House,4,DEM,John Paschen,41,41
Grundy,MP001,U.S. House,4,DEM,J.D. Scholten,157,157
Grundy,MP001,U.S. House,4,LIB,Charles Aldrich,9,9
Grundy,MP001,Governor,,REP,Kim Reynolds,630,630
Grundy,MP001,Governor,,,Write-in,1,1
Grundy,MP001,Governor,,DEM,Nate Boulton,13,13
Grundy,MP001,Governor,,DEM,Cathy Glasson,82,82
Grundy,MP001,Governor,,DEM,Fred Hubbell,276,276
Grundy,MP001,Governor,,DEM,Andrea Andy McGuire,16,16
Grundy,MP001,Governor,,DEM,John Norris,42,42
Grundy,MP001,Governor,,DEM,Ross Wilburn,5,5
Grundy,MP001,Governor,,LIB,Marco Battaglia,4,4
Grundy,MP001,Governor,,LIB,Jake Porter,6,6
Grundy,MP001,Secretary of State,,REP,Paul D. Pate,597,597
Grundy,MP001,Secretary of State,,,Write-in,0,0
Grundy,MP001,Secretary of State,,DEM,Deidre DeJear,185,185
Grundy,MP001,Secretary of State,,DEM,Jim Mowrer,216,216
Grundy,MP001,Auditor of State,,REP,Mary Mosiman,575,575
Grundy,MP001,Auditor of State,,,Write-in,0,0
Grundy,MP001,Auditor of State,,DEM,Rob Sand,375,375
Grundy,MP001,Treasurer of State,,,Write-in,0,0
Grundy,MP001,Treasurer of State,,DEM,Michael L. Fitzgerald,398,398
Grundy,MP001,Secretary of Agriculture,,REP,Ray Gaesser,111,111
Grundy,MP001,Secretary of Agriculture,,REP,Chad Ingels,49,49
Grundy,MP001,Secretary of Agriculture,,REP,Craig Lang,114,114
Grundy,MP001,Secretary of Agriculture,,REP,Mike Naig,167,167
Grundy,MP001,Secretary of Agriculture,,REP,Dan Zumbach,122,122
Grundy,MP001,Secretary of Agriculture,,,Write-in,0,0
Grundy,MP001,Secretary of Agriculture,,DEM,Tim Gannon,382,382
Grundy,MP001,Attorney General,,,Write-in,0,0
Grundy,MP001,Attorney General,,DEM,Tom Miller,402,402
Grundy,MP001,State Senator District 25,,REP,Chad J. Buss,88,88
Grundy,MP001,State Senator District 25,,REP,Annette Sweeney,561,561
Grundy,MP001,State Senator District 25,,,Write-in,0,0
Grundy,MP001,State Senator District 25,,DEM,Tracy Freese,406,406
Grundy,MP001,State Representative District 50,,REP,Pat Grassley,617,617
Grundy,MP001,State Representative District 50,,,Write-in,0,0
Grundy,MP001,State Representative District 50,,DEM,Dennis Evans,379,379
Grundy,MP001,County Board of Supervisors District 2,,REP,Jason Merfeld,28,28
Grundy,MP001,County Board of Supervisors District 2,,REP,Heidi Nederhoff,161,161
Grundy,MP001,County Board of Supervisors District 2,,REP,Richard Steppe,65,65
Grundy,MP001,County Board of Supervisors District 2,,,Write-in,0,0
Grundy,MP001,County Board of Supervisors District 4,,REP,Mark Schildroth,102,102
Grundy,MP001,County Board of Supervisors District 4,,,Write-in,0,0
Grundy,MP001,County Treasurer,,REP,Brenda J. Noteboom,630,630
Grundy,MP001,County Treasurer,,,Write-in,0,0
Grundy,MP001,County Attorney,,REP,Erika L. Allen,574,574
Grundy,MP001,County Attorney,,,Write-in,0,0
Grundy,MP001,County Recorder,,REP,Travis Case,573,573
Grundy,MP001,County Recorder,,,Write-in,0,0
